:START_ID(HAPLOTYPE),:END_ID(HAPLOTYPE),:TYPE
49367,3725,TOP
49367,4441,TOP
49367,1129,TOP
49367,4593,TOP
49367,1992,TOP
49367,4444,TOP
49367,2511,TOP
49368,2471,TOP
49368,2394,TOP
49368,3658,TOP
49368,3968,TOP
49368,4478,TOP
49368,4395,TOP
49368,4254,TOP
49368,5012,TOP
49368,4650,TOP
49368,4849,TOP
49368,4652,TOP
49368,4373,TOP
49368,3520,TOP
49368,783,TOP
49368,2446,TOP
49368,3059,TOP
49368,5015,TOP
49368,3062,TOP
49368,3521,TOP
49368,1255,TOP
49368,4850,TOP
49368,1262,TOP
49368,2449,TOP
49368,3516,TOP
49368,1085,TOP
49368,1617,TOP
49368,1083,TOP
49368,1602,TOP
49368,3515,TOP
49368,4851,TOP
49368,4815,TOP
49368,2112,TOP
49368,4255,TOP
49368,4654,TOP
49368,1259,TOP
49368,4372,TOP
49368,1610,TOP
49368,4252,TOP
49368,2397,TOP
49368,4387,TOP
49368,4394,TOP
49368,4929,TOP
49368,3116,TOP
49368,1258,TOP
49368,2399,TOP
49368,4124,TOP
49368,3661,TOP
49368,2407,TOP
49368,4388,TOP
49368,4655,TOP
49368,3514,TOP
49368,3740,TOP
49368,5013,TOP
49368,1913,TOP
49368,1609,TOP
49368,3513,TOP
49368,4192,TOP
49368,4821,TOP
49368,4817,TOP
49368,5114,TOP
49368,1257,TOP
49368,4818,TOP
49368,4915,TOP
49368,2740,TOP
49368,4580,TOP
49368,2445,TOP
49368,1604,TOP
49368,2395,TOP
49368,3060,TOP
49368,4285,TOP
49368,4820,TOP
49368,4389,TOP
49368,3443,TOP
49368,3519,TOP
49368,1168,TOP
49368,2398,TOP
49368,3511,TOP
49368,5011,TOP
49368,4653,TOP
49368,4303,TOP
49368,5089,TOP
49368,2396,TOP
49368,5010,TOP
49368,1608,TOP
49368,4822,TOP
49368,2111,TOP
49368,5118,TOP
49368,3949,TOP
49368,3447,TOP
49368,4472,TOP
49368,1599,TOP
49368,4819,TOP
49368,1169,TOP
49368,4244,TOP
49368,4390,TOP
49368,5009,TOP
49368,4581,TOP
49368,3952,TOP
49368,1254,TOP
49368,4811,TOP
49368,3446,TOP
49368,4163,TOP
49368,4286,TOP
49368,2393,TOP
49368,1613,TOP
49368,4164,TOP
49368,4360,TOP
49368,3950,TOP
49368,2475,TOP
49368,1084,TOP
49368,3061,TOP
49368,3114,TOP
49368,5086,TOP
49368,1619,TOP
49368,4848,TOP
49368,4816,TOP
49368,4193,TOP
49368,3941,TOP
49368,3445,TOP
49368,1086,TOP
49368,1601,TOP
49368,3118,TOP
49368,779,TOP
49368,2473,TOP
49368,2108,TOP
49368,4361,TOP
49368,3056,TOP
49368,3517,TOP
49368,4209,TOP
49368,4208,TOP
49368,2402,TOP
49368,2390,TOP
49368,2392,TOP
49368,2451,TOP
49368,4210,TOP
49368,4693,TOP
49368,2514,TOP
49368,3117,TOP
49368,1606,TOP
49368,4211,TOP
49368,2269,TOP
49368,780,TOP
49368,2271,TOP
49368,2959,TOP
49368,4947,TOP
49368,3899,TOP
49368,4913,TOP
49368,4371,TOP
49368,2465,TOP
49368,5116,TOP
49368,4812,TOP
49368,3948,TOP
49368,4912,TOP
49368,2214,TOP
49368,1261,TOP
49368,5113,TOP
49368,1087,TOP
49368,2450,TOP
49368,1256,TOP
49368,2401,TOP
49368,3942,TOP
49368,1605,TOP
49368,781,TOP
49368,5088,TOP
49368,2391,TOP
49368,4651,TOP
49368,2447,TOP
49368,3518,TOP
49368,2443,TOP
49368,4206,TOP
49368,3898,TOP
49368,4914,TOP
49368,1088,TOP
49368,5084,TOP
49368,4125,TOP
49368,5117,TOP
49368,1603,TOP
49368,3951,TOP
49368,4245,TOP
49368,4246,TOP
49368,2474,TOP
49368,3063,TOP
49368,2400,TOP
49368,5087,TOP
49368,3448,TOP
49368,1607,TOP
49368,3058,TOP
49368,4362,TOP
49368,2470,TOP
49368,3969,TOP
49368,1618,TOP
49368,3660,TOP
49368,2956,TOP
49368,4471,TOP
49368,1253,TOP
49368,4393,TOP
49368,3976,TOP
49368,2472,TOP
49368,2521,TOP
49368,1264,TOP
49368,4363,TOP
49368,4207,TOP
49368,5085,TOP
49368,3115,TOP
49368,3947,TOP
49368,4948,TOP
49368,2476,TOP
49368,3444,TOP
49368,3449,TOP
49368,4813,TOP
49368,5014,TOP
49368,4253,TOP
49368,4392,TOP
49368,4814,TOP
49368,3512,TOP
49368,1263,TOP
49368,4930,TOP
49368,1252,TOP
49368,3900,TOP
49368,4391,TOP
49368,1260,TOP
49368,3510,TOP
49368,3659,TOP
49368,2518,TOP
49368,5115,TOP
49369,849,TOP
49369,1912,TOP
49369,3876,TOP
49369,2091,TOP
49369,3525,TOP
49369,3522,TOP
49369,3526,TOP
49369,3527,TOP
49369,3528,TOP
49369,3877,TOP
49369,1911,TOP
49369,3523,TOP
49369,3524,TOP
49369,2090,TOP
49370,871,TOP
49370,877,TOP
49370,1791,TOP
49370,1792,TOP
49371,942,TOP
49371,943,TOP
49372,4090,TOP
49372,4480,TOP
49372,2432,TOP
49372,3574,TOP
49372,4091,TOP
49372,5082,TOP
49372,1661,TOP
49372,1629,TOP
49372,1157,TOP
49372,2350,TOP
49372,4092,TOP
49372,1664,TOP
49372,1323,TOP
49372,3927,TOP
49372,1322,TOP
49372,3566,TOP
49372,2154,TOP
49372,5054,TOP
49372,1781,TOP
49372,3575,TOP
49372,3585,TOP
49372,3922,TOP
49372,1660,TOP
49372,5083,TOP
49372,2346,TOP
49372,1156,TOP
49372,3832,TOP
49372,3540,TOP
49372,4763,TOP
49372,4927,TOP
49372,3567,TOP
49372,5081,TOP
49372,5104,TOP
49372,4103,TOP
49372,3684,TOP
49372,3565,TOP
49372,4764,TOP
49372,4867,TOP
49372,5038,TOP
49372,2434,TOP
49372,4101,TOP
49372,4098,TOP
49372,1155,TOP
49372,5079,TOP
49372,3560,TOP
49372,4871,TOP
49372,4694,TOP
49372,2193,TOP
49372,2513,TOP
49372,5078,TOP
49372,4097,TOP
49372,5077,TOP
49372,1318,TOP
49372,3573,TOP
49372,4093,TOP
49372,2676,TOP
49372,4300,TOP
49372,3450,TOP
49372,4870,TOP
49372,3550,TOP
49372,2431,TOP
49372,2153,TOP
49372,1780,TOP
49372,3933,TOP
49372,2347,TOP
49372,3571,TOP
49372,1627,TOP
49372,3833,TOP
49372,4099,TOP
49372,1623,TOP
49372,1153,TOP
49372,5052,TOP
49372,4926,TOP
49372,1445,TOP
49372,2417,TOP
49372,4100,TOP
49372,1154,TOP
49372,1330,TOP
49372,1625,TOP
49372,5051,TOP
49372,2155,TOP
49372,2420,TOP
49372,4104,TOP
49372,2433,TOP
49372,1393,TOP
49372,4094,TOP
49372,1321,TOP
49372,1456,TOP
49372,5105,TOP
49372,4925,TOP
49372,4852,TOP
49372,3001,TOP
49372,1626,TOP
49372,2192,TOP
49372,4102,TOP
49372,2160,TOP
49372,3570,TOP
49372,2442,TOP
49372,3539,TOP
49372,2439,TOP
49372,1395,TOP
49372,5080,TOP
49372,4869,TOP
49372,3537,TOP
49372,3934,TOP
49372,3541,TOP
49372,2189,TOP
49372,1779,TOP
49372,1328,TOP
49372,2152,TOP
49372,4096,TOP
49372,4636,TOP
49372,5053,TOP
49372,3572,TOP
49372,1326,TOP
49372,4868,TOP
49372,4095,TOP
49372,4309,TOP
49372,1630,TOP
49372,2158,TOP
49372,3538,TOP
49372,3584,TOP
49372,2157,TOP
49372,3682,TOP
49372,4105,TOP
49372,4106,TOP
49372,1662,TOP
49372,3831,TOP
49372,3569,TOP
49372,4236,TOP
49372,1624,TOP
49372,2424,TOP
49372,4310,TOP
49372,2435,TOP
49372,2441,TOP
49372,2194,TOP
49372,4481,TOP
49372,2437,TOP
49372,3564,TOP
49372,3935,TOP
49372,4664,TOP
49372,3551,TOP
49372,4301,TOP
49372,2351,TOP
49372,3561,TOP
49372,1786,TOP
49372,1628,TOP
49372,1663,TOP
49372,1782,TOP
49372,4479,TOP
49372,1329,TOP
49372,3568,TOP
49373,1468,TOP
49373,3381,TOP
49373,3751,TOP
49373,4364,TOP
49373,3753,TOP
49373,3371,TOP
49373,1172,TOP
49373,1179,TOP
49373,5028,TOP
49373,3354,TOP
49374,4994,TOP
49374,1177,TOP
49374,4474,TOP
49374,1175,TOP
49375,1284,TOP
49375,1286,TOP
49376,3826,TOP
49376,1833,TOP
49376,1301,TOP
49376,3536,TOP
49376,4607,TOP
49376,1299,TOP
49377,4688,TOP
49377,3006,TOP
49377,4687,TOP
49377,2572,TOP
49377,2279,TOP
49377,3699,TOP
49377,3018,TOP
49377,4924,TOP
49377,3479,TOP
49377,3475,TOP
49377,3478,TOP
49377,4698,TOP
49377,4265,TOP
49377,4715,TOP
49377,4717,TOP
49377,5061,TOP
49377,3007,TOP
49377,4115,TOP
49377,4267,TOP
49377,2278,TOP
49377,4776,TOP
49377,3011,TOP
49377,4114,TOP
49377,4116,TOP
49377,4268,TOP
49377,4970,TOP
49377,2772,TOP
49377,3015,TOP
49377,4847,TOP
49377,5062,TOP
49377,3383,TOP
49377,4846,TOP
49377,3469,TOP
49377,3482,TOP
49377,4689,TOP
49377,3474,TOP
49377,1436,TOP
49377,4576,TOP
49377,1438,TOP
49377,4808,TOP
49377,4699,TOP
49377,4775,TOP
49377,5060,TOP
49377,3461,TOP
49377,2280,TOP
49377,5055,TOP
49377,2773,TOP
49377,4950,TOP
49377,4845,TOP
49377,3463,TOP
49377,3012,TOP
49377,3700,TOP
49377,4326,TOP
49377,4777,TOP
49377,3467,TOP
49377,3466,TOP
49377,1433,TOP
49377,2283,TOP
49377,3464,TOP
49377,4973,TOP
49377,4971,TOP
49377,2573,TOP
49377,3220,TOP
49377,2570,TOP
49377,1312,TOP
49377,3439,TOP
49377,2281,TOP
49377,4700,TOP
49377,4810,TOP
49377,1313,TOP
49377,1315,TOP
49377,3005,TOP
49377,3009,TOP
49377,3016,TOP
49377,4774,TOP
49377,4937,TOP
49377,4716,TOP
49377,4695,TOP
49377,1434,TOP
49377,3468,TOP
49377,4969,TOP
49377,2282,TOP
49377,4686,TOP
49377,4967,TOP
49377,4938,TOP
49377,1306,TOP
49377,1431,TOP
49377,4965,TOP
49377,4697,TOP
49377,4113,TOP
49377,2571,TOP
49377,4972,TOP
49377,4701,TOP
49377,1432,TOP
49377,4949,TOP
49377,3017,TOP
49377,2284,TOP
49377,3472,TOP
49377,4587,TOP
49377,4714,TOP
49377,1309,TOP
49377,3465,TOP
49377,3476,TOP
49377,3953,TOP
49377,3481,TOP
49377,3442,TOP
49377,3384,TOP
49377,4690,TOP
49377,2275,TOP
49377,4968,TOP
49377,3477,TOP
49377,4585,TOP
49377,3008,TOP
49377,2277,TOP
49377,4974,TOP
49377,3470,TOP
49377,2276,TOP
49377,1308,TOP
49377,4966,TOP
49377,1310,TOP
49377,4586,TOP
49377,2574,TOP
49377,3698,TOP
49377,3954,TOP
49377,4844,TOP
49377,4266,TOP
49377,3471,TOP
49377,3473,TOP
49377,3480,TOP
49377,4269,TOP
49377,3955,TOP
49378,1327,TOP
49378,1319,TOP
49379,1347,TOP
49379,3222,TOP
49379,4117,TOP
49379,1351,TOP
49379,5027,TOP
49379,3026,TOP
49379,4123,TOP
49379,1365,TOP
49379,4122,TOP
49379,3221,TOP
49379,3372,TOP
49379,5017,TOP
49379,1350,TOP
49379,1472,TOP
49379,2371,TOP
49379,2370,TOP
49379,2595,TOP
49379,4631,TOP
49379,1348,TOP
49379,5109,TOP
49379,1349,TOP
49379,4121,TOP
49379,4453,TOP
49379,5050,TOP
49379,5049,TOP
49379,2594,TOP
49379,4120,TOP
49379,1356,TOP
49379,1352,TOP
49379,2368,TOP
49379,1355,TOP
49379,1357,TOP
49379,1359,TOP
49379,4454,TOP
49379,1358,TOP
49379,1362,TOP
49379,4119,TOP
49379,1354,TOP
49379,3223,TOP
49380,2349,TOP
49380,4853,TOP
49380,1457,TOP
49380,2348,TOP
49380,1446,TOP
49380,2201,TOP
49381,1447,TOP
49381,4854,TOP
49381,1458,TOP
49382,1448,TOP
49382,1459,TOP
49382,4855,TOP
49383,1460,TOP
49383,1449,TOP
49383,4856,TOP
49384,1450,TOP
49384,1461,TOP
49384,4857,TOP
49385,4858,TOP
49385,1462,TOP
49385,1451,TOP
49386,1452,TOP
49386,4859,TOP
49386,1463,TOP
49387,4860,TOP
49387,1464,TOP
49387,1453,TOP
49388,4861,TOP
49388,1454,TOP
49388,1465,TOP
49389,3373,TOP
49389,1473,TOP
49389,5029,TOP
49390,1474,TOP
49390,3374,TOP
49390,4980,TOP
49390,4978,TOP
49391,1475,TOP
49391,3375,TOP
49392,1476,TOP
49392,3376,TOP
49393,3377,TOP
49393,1477,TOP
49394,1478,TOP
49394,3378,TOP
49395,1479,TOP
49395,3379,TOP
49396,4741,TOP
49396,4958,TOP
49396,1895,TOP
49396,1902,TOP
49396,4742,TOP
49396,4429,TOP
49396,4049,TOP
49396,4197,TOP
49396,3545,TOP
49396,2759,TOP
49396,4740,TOP
49396,1573,TOP
49396,4909,TOP
49396,1892,TOP
49396,2758,TOP
49396,4957,TOP
49396,2150,TOP
49396,4042,TOP
49396,1894,TOP
49396,3320,TOP
49396,4386,TOP
49396,4195,TOP
49396,2766,TOP
49396,4936,TOP
49396,2756,TOP
49396,3546,TOP
49396,2757,TOP
49396,3549,TOP
49396,3286,TOP
49396,4041,TOP
49396,1898,TOP
49396,5003,TOP
49396,4216,TOP
49396,2768,TOP
49396,4212,TOP
49396,4904,TOP
49396,2763,TOP
49396,5004,TOP
49396,4430,TOP
49396,3918,TOP
49396,1899,TOP
49396,1891,TOP
49396,4592,TOP
49396,2764,TOP
49396,1574,TOP
49396,1896,TOP
49396,4895,TOP
49396,4910,TOP
49396,3139,TOP
49396,2771,TOP
49396,3319,TOP
49396,4743,TOP
49396,4218,TOP
49396,3547,TOP
49396,5046,TOP
49396,2761,TOP
49396,1893,TOP
49396,2762,TOP
49396,4911,TOP
49396,4215,TOP
49396,5097,TOP
49396,4894,TOP
49396,1584,TOP
49396,4214,TOP
49396,2765,TOP
49396,3285,TOP
49396,3542,TOP
49396,5048,TOP
49396,5047,TOP
49396,3919,TOP
49396,1900,TOP
49396,4196,TOP
49396,4050,TOP
49396,4051,TOP
49396,3322,TOP
49396,2767,TOP
49396,4935,TOP
49396,3543,TOP
49396,3317,TOP
49396,2770,TOP
49396,3920,TOP
49396,5096,TOP
49396,1585,TOP
49396,4213,TOP
49396,2760,TOP
49396,4217,TOP
49396,3288,TOP
49396,1901,TOP
49396,2146,TOP
49396,3284,TOP
49396,1890,TOP
49396,2769,TOP
49396,1897,TOP
49396,4893,TOP
49396,5045,TOP
49396,4905,TOP
49397,1724,TOP
49398,3563,TOP
49398,3440,TOP
49398,3582,TOP
49398,3562,TOP
49398,3579,TOP
49398,3581,TOP
49398,3583,TOP
49398,1989,TOP
49398,2003,TOP
49398,3578,TOP
49398,1986,TOP
49398,3904,TOP
49398,1988,TOP
49398,3576,TOP
49398,3906,TOP
49398,3441,TOP
49398,2002,TOP
49398,2001,TOP
49398,3577,TOP
49398,3580,TOP
49398,2000,TOP
49398,1987,TOP
49399,2727,TOP
49399,2735,TOP
49399,2206,TOP
49399,2204,TOP
49399,2731,TOP
49399,2729,TOP
49399,2721,TOP
49399,2208,TOP
49399,2210,TOP
49399,2725,TOP
49399,2733,TOP
49400,2469,TOP
49400,2468,TOP
49401,5034,TOP
49401,4335,TOP
49401,5022,TOP
49401,5020,TOP
49401,2604,TOP
49401,4001,TOP
49401,4383,TOP
49401,5021,TOP
49401,4336,TOP
49401,4380,TOP
49401,5023,TOP
49401,5035,TOP
49401,4384,TOP
49401,4002,TOP
49401,4382,TOP
49401,2606,TOP
49401,2607,TOP
49401,2605,TOP
49401,4828,TOP
49401,4381,TOP
49401,4337,TOP
49401,4829,TOP
49401,5019,TOP
49402,3657,TOP
49402,3909,TOP
49402,5030,TOP
49402,3652,TOP
49402,3910,TOP
49402,3650,TOP
49402,4142,TOP
49402,4143,TOP
49402,5098,TOP
49402,3648,TOP
49402,3646,TOP
49402,3649,TOP
49402,2996,TOP
49402,3647,TOP
49402,4144,TOP
49403,3138,TOP
49403,3287,TOP
49403,3137,TOP
49403,4219,TOP
49403,3290,TOP
49404,4795,TOP
49404,4794,TOP
49404,4931,TOP
49404,4788,TOP
49404,4790,TOP
49404,4793,TOP
49404,4789,TOP
49404,4792,TOP
49404,4786,TOP
49404,4796,TOP
49404,4791,TOP
49404,4787,TOP
49404,4785,TOP
49404,3289,TOP
49405,3425,TOP
49405,5043,TOP
49405,4765,TOP
49405,3423,TOP
49405,4767,TOP
49405,5007,TOP
49405,5005,TOP
49406,4766,TOP
49406,5006,TOP
49406,4768,TOP
49406,3426,TOP
49406,3424,TOP
49406,5044,TOP
49406,5008,TOP
49407,3715,TOP
49407,3770,TOP
49407,4632,TOP
49407,4634,TOP
49407,3772,TOP
49407,3834,TOP
49407,3771,TOP
49407,3717,TOP
49407,3769,TOP
49407,4635,TOP
49408,3835,TOP
49408,3718,TOP
49408,3716,TOP
49408,4633,TOP
49409,3940,TOP
49410,3943,TOP
49411,3944,TOP
49412,3945,TOP
49413,3946,TOP
49414,4159,TOP
49414,4240,TOP
49414,4161,TOP
49414,4238,TOP
49414,4239,TOP
49414,4237,TOP
49414,4160,TOP
49414,4158,TOP
49415,4203,TOP
49415,4251,TOP
49415,4205,TOP
49415,4250,TOP
49416,4247,TOP
49416,4227,TOP
49416,4399,TOP
49416,4229,TOP
49416,4398,TOP
49416,4231,TOP
49416,4232,TOP
49416,4462,TOP
49417,4475,TOP
49417,4995,TOP
49418,4996,TOP
49418,4476,TOP
49419,4997,TOP
49419,4477,TOP
49420,4891,TOP
49420,4889,TOP
49420,4886,TOP
49420,4703,TOP
49420,4608,TOP
49420,4890,TOP
49420,4702,TOP
49420,4696,TOP
49420,4888,TOP
49420,4887,TOP
49421,4661,TOP
49421,4659,TOP
49422,4666,TOP
49423,4725,TOP
49424,5094,TOP
49424,5095,TOP
49424,5093,TOP
49424,5091,TOP
49424,5092,TOP
49424,5090,TOP
49425,3602,TOP
49425,4958,TOP
49425,1122,TOP
49425,1128,TOP
49425,3910,TOP
49425,4711,TOP
49425,1694,TOP
49425,1503,TOP
49425,2217,TOP
49425,4291,TOP
49425,4292,TOP
49425,3927,TOP
49425,2245,TOP
49425,2231,TOP
49425,1502,TOP
49425,3604,TOP
49425,5102,TOP
49425,1700,TOP
49425,1412,TOP
49425,3545,TOP
49425,2759,TOP
49425,1573,TOP
49425,1692,TOP
49425,3922,TOP
49425,2235,TOP
49425,5100,TOP
49425,1686,TOP
49425,2232,TOP
49425,4287,TOP
49425,3601,TOP
49425,2758,TOP
49425,5101,TOP
49425,4957,TOP
49425,4074,TOP
49425,1684,TOP
49425,1501,TOP
49425,1515,TOP
49425,4764,TOP
49425,2233,TOP
49425,4109,TOP
49425,4551,TOP
49425,2237,TOP
49425,2220,TOP
49425,3605,TOP
49425,4237,TOP
49425,1545,TOP
49425,2242,TOP
49425,1510,TOP
49425,4240,TOP
49425,2740,TOP
49425,1698,TOP
49425,2756,TOP
49425,1687,TOP
49425,2757,TOP
49425,3549,TOP
49425,4710,TOP
49425,3511,TOP
49425,3909,TOP
49425,2255,TOP
49425,5003,TOP
49425,1500,TOP
49425,1693,TOP
49425,2240,TOP
49425,4294,TOP
49425,3933,TOP
49425,5004,TOP
49425,4238,TOP
49425,4053,TOP
49425,1548,TOP
49425,4293,TOP
49425,1414,TOP
49425,1574,TOP
49425,2219,TOP
49425,4709,TOP
49425,4202,TOP
49425,4549,TOP
49425,1418,TOP
49425,15,TOP
49425,1508,TOP
49425,4204,TOP
49425,2249,TOP
49425,1410,TOP
49425,3547,TOP
49425,1530,TOP
49425,2761,TOP
49425,4129,TOP
49425,3282,TOP
49425,1522,TOP
49425,4712,TOP
49425,2762,TOP
49425,4239,TOP
49425,2246,TOP
49425,1505,TOP
49425,1584,TOP
49425,3366,TOP
49425,4290,TOP
49425,4108,TOP
49425,4295,TOP
49425,2236,TOP
49425,3934,TOP
49425,1517,TOP
49425,1546,TOP
49425,1498,TOP
49425,2238,TOP
49425,3542,TOP
49425,1494,TOP
49425,4250,TOP
49425,3365,TOP
49425,1699,TOP
49425,2248,TOP
49425,2244,TOP
49425,1696,TOP
49425,10,TOP
49425,3953,TOP
49425,4708,TOP
49425,1512,TOP
49425,4550,TOP
49425,1509,TOP
49425,4194,TOP
49425,4248,TOP
49425,1550,TOP
49425,2239,TOP
49425,1493,TOP
49425,5103,TOP
49425,4249,TOP
49425,1689,TOP
49425,1417,TOP
49425,3543,TOP
49425,1706,TOP
49425,3283,TOP
49425,3595,TOP
49425,4203,TOP
49425,4205,TOP
49425,2227,TOP
49425,4251,TOP
49425,4713,TOP
49425,1585,TOP
49425,1697,TOP
49425,2760,TOP
49425,1695,TOP
49425,0,TOP
49425,2230,TOP
49425,2253,TOP
49425,3935,TOP
49425,3603,TOP
49425,4288,TOP
49425,1691,TOP
49425,3954,TOP
49425,1544,TOP
49425,1701,TOP
49425,1492,TOP
49425,1549,TOP
49425,2241,TOP
49425,4073,TOP
49425,3510,TOP
49425,4763,TOP
49425,2254,TOP
49425,3955,TOP
49426,2024,TOP
49426,3456,TOP
49426,1759,TOP
49426,1661,TOP
49426,480,TOP
49426,1262,TOP
49426,259,TOP
49426,1660,TOP
49426,254,TOP
49426,1816,TOP
49426,226,TOP
49426,3263,TOP
49426,220,TOP
49426,797,TOP
49426,1146,TOP
49426,4496,TOP
49426,1489,TOP
49426,1824,TOP
49426,1811,TOP
49426,1797,TOP
49426,2928,TOP
49426,4300,TOP
49426,235,TOP
49426,793,TOP
49426,1780,TOP
49426,233,TOP
49426,1809,TOP
49426,3916,TOP
49426,2202,TOP
49426,756,TOP
49426,1151,TOP
49426,4780,TOP
49426,1254,TOP
49426,1096,TOP
49426,891,TOP
49426,5033,TOP
49426,3265,TOP
49426,3836,TOP
49426,516,TOP
49426,1812,TOP
49426,3912,TOP
49426,2204,TOP
49426,280,TOP
49426,2730,TOP
49426,836,TOP
49426,8,TOP
49426,290,TOP
49426,2023,TOP
49426,1488,TOP
49426,752,TOP
49426,331,TOP
49426,869,TOP
49426,3258,TOP
49426,3272,TOP
49426,1760,TOP
49426,1256,TOP
49426,1930,TOP
49426,2925,TOP
49426,1147,TOP
49426,1100,TOP
49426,1112,TOP
49426,1806,TOP
49426,2733,TOP
49426,4585,TOP
49426,213,TOP
49426,792,TOP
49426,1810,TOP
49426,2025,TOP
49426,23,TOP
49426,1145,TOP
49426,3268,TOP
49426,508,TOP
49426,1249,TOP
49426,879,TOP
49426,316,TOP
49426,4586,TOP
49426,4301,TOP
49426,217,TOP
49426,3025,TOP
49426,3267,TOP
49426,1021,TOP
49426,2725,TOP
49426,3276,TOP
49426,1804,TOP
49426,450,TOP
49426,314,TOP
49426,3269,TOP
49426,799,TOP
49426,2026,TOP
49426,753,TOP
49426,867,TOP
49426,1259,TOP
49426,3455,TOP
49426,894,TOP
49426,2728,TOP
49426,262,TOP
49426,1022,TOP
49426,1928,TOP
49426,1558,TOP
49426,1020,TOP
49426,1669,TOP
49426,1551,TOP
49426,277,TOP
49426,1149,TOP
49426,263,TOP
49426,1137,TOP
49426,4041,TOP
49426,1938,TOP
49426,4775,TOP
49426,7,TOP
49426,2208,TOP
49426,225,TOP
49426,2153,TOP
49426,257,TOP
49426,755,TOP
49426,2729,TOP
49426,1620,TOP
49426,4777,TOP
49426,227,TOP
49426,293,TOP
49426,1613,TOP
49426,322,TOP
49426,1552,TOP
49426,4981,TOP
49426,4773,TOP
49426,324,TOP
49426,3026,TOP
49426,318,TOP
49426,455,TOP
49426,313,TOP
49426,448,TOP
49426,212,TOP
49426,1925,TOP
49426,2514,TOP
49426,1814,TOP
49426,16,TOP
49426,2662,TOP
49426,1779,TOP
49426,1261,TOP
49426,2926,TOP
49426,4587,TOP
49426,1144,TOP
49426,2152,TOP
49426,895,TOP
49426,275,TOP
49426,252,TOP
49426,2022,TOP
49426,3277,TOP
49426,2923,TOP
49426,452,TOP
49426,482,TOP
49426,2721,TOP
49426,1253,TOP
49426,12,TOP
49426,4778,TOP
49426,3259,TOP
49426,1796,TOP
49426,1264,TOP
49426,1487,TOP
49426,2661,TOP
49426,1252,TOP
49426,796,TOP
49426,2924,TOP
49426,21,TOP
49426,228,TOP
49426,887,TOP
49426,1255,TOP
49426,330,TOP
49426,795,TOP
49426,487,TOP
49426,1108,TOP
49426,4776,TOP
49426,2210,TOP
49426,264,TOP
49426,2734,TOP
49426,1258,TOP
49426,2206,TOP
49426,321,TOP
49426,854,TOP
49426,4302,TOP
49426,1019,TOP
49426,5031,TOP
49426,2927,TOP
49426,232,TOP
49426,230,TOP
49426,1822,TOP
49426,3457,TOP
49426,2664,TOP
49426,3264,TOP
49426,19,TOP
49426,242,TOP
49426,514,TOP
49426,2666,TOP
49426,266,TOP
49426,216,TOP
49426,1486,TOP
49426,24,TOP
49426,320,TOP
49426,1148,TOP
49426,1619,TOP
49426,4774,TOP
49426,2726,TOP
49426,1825,TOP
49426,245,TOP
49426,890,TOP
49426,4772,TOP
49426,1802,TOP
49426,3,TOP
49426,3458,TOP
49426,1795,TOP
49426,758,TOP
49426,1827,TOP
49426,2724,TOP
49426,14,TOP
49426,301,TOP
49426,2207,TOP
49426,1826,TOP
49426,517,TOP
49426,4779,TOP
49426,1555,TOP
49426,2042,TOP
49426,1813,TOP
49426,1805,TOP
49426,214,TOP
49426,1815,TOP
49426,3293,TOP
49426,325,TOP
49426,525,TOP
49426,848,TOP
49426,323,TOP
49426,2933,TOP
49426,1091,TOP
49426,2205,TOP
49426,2668,TOP
49426,229,TOP
49426,451,TOP
49426,269,TOP
49426,1093,TOP
49426,251,TOP
49426,1803,TOP
49426,498,TOP
49426,1263,TOP
49426,240,TOP
49426,1939,TOP
49426,2,TOP
49426,17,TOP
49426,274,TOP
49426,1150,TOP
49426,757,TOP
49426,2667,TOP
49426,1819,TOP
49426,3270,TOP
49426,1559,TOP
49426,6,TOP
49426,22,TOP
49426,888,TOP
49426,284,TOP
49426,1943,TOP
49426,2735,TOP
49426,1141,TOP
49426,319,TOP
49426,2665,TOP
49426,509,TOP
49426,1807,TOP
49426,1817,TOP
49426,840,TOP
49426,302,TOP
49426,3292,TOP
49426,4042,TOP
49426,265,TOP
49426,1105,TOP
49426,219,TOP
49426,1257,TOP
49426,276,TOP
49426,3454,TOP
49426,3261,TOP
49426,1682,TOP
49426,1798,TOP
49426,283,TOP
49426,486,TOP
49426,889,TOP
49426,754,TOP
49426,3024,TOP
49426,2929,TOP
49426,506,TOP
49426,1557,TOP
49426,2731,TOP
49426,317,TOP
49426,2932,TOP
49426,3357,TOP
49426,5032,TOP
49426,1,TOP
49426,1808,TOP
49426,2663,TOP
49426,271,TOP
49426,1621,TOP
49426,250,TOP
49426,299,TOP
49426,1667,TOP
49426,1622,TOP
49426,221,TOP
49426,2930,TOP
49426,1821,TOP
49426,13,TOP
49426,2720,TOP
49426,3260,TOP
49426,510,TOP
49426,3262,TOP
49426,523,TOP
49426,898,TOP
49426,2931,TOP
49426,231,TOP
49426,3275,TOP
49426,25,TOP
49426,3023,TOP
49426,798,TOP
49426,1101,TOP
49426,1618,TOP
49426,2727,TOP
49426,892,TOP
49426,515,TOP
49426,1556,TOP
49426,20,TOP
49426,9,TOP
49426,1260,TOP
49426,2732,TOP
49426,1670,TOP
49426,2209,TOP
49427,453,TOP
49427,1059,TOP
49427,236,TOP
49427,246,TOP
49427,1036,TOP
49427,1038,TOP
49427,1075,TOP
49427,18,TOP
49427,1664,TOP
49427,3356,TOP
49427,1250,TOP
